"page_number","title","url","metascore","userscore","publish_date"
"78","Scrolls (PC)","/game/pc/scrolls","73","7.5","2014-12-12"
"78","Sniper Elite III: Ultimate Edition (Switch)","/game/switch/sniper-elite-iii-ultimate-edition","73","6.3","2019-10-01"
"78","Phantom Doctrine (PS4)","/game/playstation-4/phantom-doctrine","73","6.4","2018-08-14"
"78","When Vikings Attack! (VITA)","/game/playstation-vita/when-vikings-attack!","73","6.9","2012-11-06"
"78","ArmA II: Operation Arrowhead (PC)","/game/pc/arma-ii-operation-arrowhead","73","8.1","2010-06-29"
"78","The Legend of Bum-bo (PC)","/game/pc/the-legend-of-bum-bo","73","6.5","2019-11-12"
"78","Assassin's Creed Origins: The Hidden Ones (PS4)","/game/playstation-4/assassins-creed-origins-the-hidden-ones","73","6.7","2018-01-23"
"78","Typoman: Revised (XONE)","/game/xbox-one/typoman-revised","73","","2017-02-17"
"78","Just Dance 2016 (PS4)","/game/playstation-4/just-dance-2016","73","5.8","2015-10-20"
"78","Baboon! (VITA)","/game/playstation-vita/baboon!","73","7.6","2015-01-28"
"78","Pokemon Colosseum (GC)","/game/gamecube/pokemon-colosseum","73","7.9","2004-03-22"
"78","Pitfall: The Lost Expedition (XBOX)","/game/xbox/pitfall-the-lost-expedition","73","8.0","2004-02-18"
"78","kill.switch (PS2)","/game/playstation-2/killswitch","73","8.2","2003-10-28"
"78","Pride FC: Fighting Championships (PS2)","/game/playstation-2/pride-fc-fighting-championships","73","8.7","2003-02-11"
"78","Rally Fusion: Race of Champions (PS2)","/game/playstation-2/rally-fusion-race-of-champions","73","","2002-11-11"
"78","Sled Storm (PS2)","/game/playstation-2/sled-storm","73","8.0","2002-03-11"
"78","Motor City Online (PC)","/game/pc/motor-city-online","73","6.3","2001-10-29"
"78","Formula One 2001 (PS2)","/game/playstation-2/formula-one-2001","73","6.0","2001-09-24"
"78","Gauntlet: Dark Legacy (PS2)","/game/playstation-2/gauntlet-dark-legacy","73","8.3","2001-05-01"
"78","Dave Mirra Freestyle BMX (PC)","/game/pc/dave-mirra-freestyle-bmx","73","7.7","2000-12-14"
"78","Cannon Spike (DC)","/game/dreamcast/cannon-spike","73","8.1","2000-11-14"
"78","Blair Witch Volume I: Rustin Parr (PC)","/game/pc/blair-witch-volume-i-rustin-parr","73","7.5","2000-10-04"
"78","LEGO Pirates of the Caribbean: The Video Game (X360)","/game/xbox-360/lego-pirates-of-the-caribbean-the-video-game","73","7.3","2011-05-10"
"78","Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner (PC)","/game/pc/strong-bads-cool-game-for-attractive-people-episode-1-homestar-ruiner","73","7.6","2008-08-11"
"78","Titanfall: Expedition (XONE)","/game/xbox-one/titanfall-expedition","73","4.7","2014-05-15"
"78","RACE On (PC)","/game/pc/race-on","73","7.5","2009-10-05"
"78","Life is Strange 2: Episode 2 - Rules (PS4)","/game/playstation-4/life-is-strange-2-episode-2---rules","73","5.0","2019-01-24"
"78","Lumines Plus (PS2)","/game/playstation-2/lumines-plus","73","","2007-02-27"
"78","Tom Clancy's The Division 2: Warlords of New York (PS4)","/game/playstation-4/tom-clancys-the-division-2-warlords-of-new-york","73","1.0","2020-03-03"
"78","Vasara Collection (XONE)","/game/xbox-one/vasara-collection","73","7.2","2019-08-14"
"78","Sega Genesis Classics (XONE)","/game/xbox-one/sega-genesis-classics","73","7.3","2018-05-29"
"78","Batman: The Telltale Series - Episode 4: Guardian of Gotham (PC)","/game/pc/batman-the-telltale-series---episode-4-guardian-of-gotham","73","6.8","2016-11-22"
"78","God Eater 2: Rage Burst (PC)","/game/pc/god-eater-2-rage-burst","73","6.7","2016-08-29"
"78","Punch Club (PC)","/game/pc/punch-club","73","7.0","2016-01-08"
"78","Pure Hold 'Em (PS4)","/game/playstation-4/pure-hold-em","73","3.9","2015-08-18"
"78","Guilty Gear Isuka (PS2)","/game/playstation-2/guilty-gear-isuka","73","7.5","2004-11-02"
"78","Pandora's Tower (WII)","/game/wii/pandoras-tower","73","8.1","2013-04-16"
"78","Gun Showdown (PSP)","/game/psp/gun-showdown","73","7.8","2006-10-10"
"78","Farming Simulator 19 (PC)","/game/pc/farming-simulator-19","73","6.2","2018-11-19"
"78","Nowhere Prophet (PC)","/game/pc/nowhere-prophet","73","6.1","2019-07-19"
"78","Call of Duty: WWII - The War Machine (PS4)","/game/playstation-4/call-of-duty-wwii---the-war-machine","73","1.6","2018-04-10"
"78","Apocalipsis (PC)","/game/pc/apocalipsis","73","7.0","2018-03-01"
"78","SingStar Queen (PS2)","/game/playstation-2/singstar-queen","73","7.8","2009-08-04"
"78","Livelock (PC)","/game/pc/livelock","73","7.6","2016-08-30"
"78","Outlast: Whistleblower (PC)","/game/pc/outlast-whistleblower","73","7.8","2014-05-06"
"78","The SpongeBob SquarePants Movie (GC)","/game/gamecube/the-spongebob-squarepants-movie","73","7.9","2004-10-27"
"78","The Sims: Castaway Stories (PC)","/game/pc/the-sims-castaway-stories","73","7.5","2008-01-29"
"78","XIII (PS2)","/game/playstation-2/xiii","73","8.6","2003-11-18"
"79","Cossacks II: Napoleonic Wars (PC)","/game/pc/cossacks-ii-napoleonic-wars","73","7.2","2005-04-27"
"79","NES Remix 2 (WIIU)","/game/wii-u/nes-remix-2","73","8.0","2014-04-25"
"79","The Political Machine 2008 (PC)","/game/pc/the-political-machine-2008","73","6.6","2008-06-24"
"79","Viewtiful Joe: Double Trouble! (DS)","/game/ds/viewtiful-joe-double-trouble!","73","7.4","2005-11-18"
"79","Urban Chaos: Riot Response (PS2)","/game/playstation-2/urban-chaos-riot-response","73","8.1","2006-06-13"
"79","Onimusha: Warlords (PS4)","/game/playstation-4/onimusha-warlords","73","6.5","2019-01-15"
"79","Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst (PS3)","/game/playstation-3/naruto-shippuden-ultimate-ninja-storm-3-full-burst","73","7.6","2013-10-22"
"79","Ys: The Oath in Felghana (PC)","/game/pc/ys-the-oath-in-felghana","73","7.8","2012-03-19"
"79","Lumo (PS4)","/game/playstation-4/lumo","73","5.9","2016-05-24"
"79","Sega 3D Classics Collection (3DS)","/game/3ds/sega-3d-classics-collection","73","7.5","2016-04-26"
"79","Savage Moon (PS3)","/game/playstation-3/savage-moon","73","7.9","2009-01-29"
"79","Naruto Shippuden: Ultimate Ninja Storm Revolution (PS3)","/game/playstation-3/naruto-shippuden-ultimate-ninja-storm-revolution","73","7.3","2014-09-16"
"79","Sonic Heroes (XBOX)","/game/xbox/sonic-heroes","73","7.7","2004-01-27"
"79","Ultimate Mortal Kombat (DS)","/game/ds/ultimate-mortal-kombat","73","8.3","2007-11-12"
"79","FIFA Soccer (PSP)","/game/psp/fifa-soccer","73","7.7","2005-04-25"
"79","Cricket 19 (PS4)","/game/playstation-4/cricket-19","73","8.0","2019-05-29"
"79","Crash of the Titans (DS)","/game/ds/crash-of-the-titans","73","6.6","2007-10-25"
"79","Mad Max (PC)","/game/pc/mad-max","73","7.8","2015-09-01"
"79","Regalia: Of Men and Monarchs (PC)","/game/pc/regalia-of-men-and-monarchs","73","7.9","2017-05-18"
"79","Lightmatter (PC)","/game/pc/lightmatter","73","7.9","2020-01-15"
"79","LEGO Harry Potter Collection (XONE)","/game/xbox-one/lego-harry-potter-collection","73","7.5","2018-10-30"
"79","Shio (PS4)","/game/playstation-4/shio","73","5.0","2018-05-22"
"79","Titan Souls (PS4)","/game/playstation-4/titan-souls","73","6.6","2015-04-14"
"79","Kirby and the Rainbow Curse (WIIU)","/game/wii-u/kirby-and-the-rainbow-curse","73","8.0","2015-02-20"
"79","Chariot (XONE)","/game/xbox-one/chariot","73","7.5","2014-10-01"
"79","Escape Plan (PS4)","/game/playstation-4/escape-plan","73","6.7","2013-12-03"
"79","Prism: Light the Way (DS)","/game/ds/prism-light-the-way","73","","2007-10-17"
"79","The Sims 2 (GC)","/game/gamecube/the-sims-2","73","7.9","2005-10-24"
"79","Book of Demons (PC)","/game/pc/book-of-demons","73","8.0","2018-12-13"
"79","Persona 3: Dancing in Moonlight (PS4)","/game/playstation-4/persona-3-dancing-in-moonlight","73","6.0","2018-12-04"
"79","Space Run (PC)","/game/pc/space-run","73","7.6","2014-06-13"
"79","Need for Speed ProStreet (PS3)","/game/playstation-3/need-for-speed-prostreet","73","6.5","2007-11-13"
"79","Xeodrifter (3DS)","/game/3ds/xeodrifter","73","6.7","2014-12-11"
"79","Alan Wake's American Nightmare (PC)","/game/pc/alan-wakes-american-nightmare","73","6.6","2012-05-22"
"79","Dead to Rights (XBOX)","/game/xbox/dead-to-rights","73","8.3","2002-08-19"
"79","LocoRoco Midnight Carnival (PSP)","/game/psp/locoroco-midnight-carnival","73","6.9","2009-10-29"
"79","Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition (3DS)","/game/3ds/puzzle-dragons-z-+-puzzle-dragons-super-mario-bros-edition","73","7.5","2015-05-22"
"79","Paper Sorcerer (PC)","/game/pc/paper-sorcerer","73","6.7","2013-11-02"
"79","Dungeon Hearts (PC)","/game/pc/dungeon-hearts","73","6.4","2013-03-28"
"79","Driftmoon (PC)","/game/pc/driftmoon","73","7.4","2012-10-02"
"79","Buffy the Vampire Slayer: Chaos Bleeds (XBOX)","/game/xbox/buffy-the-vampire-slayer-chaos-bleeds","73","7.8","2003-08-27"
"79","Dead to Rights (PS2)","/game/playstation-2/dead-to-rights","73","8.4","2002-11-18"
"79","Driver 2 Advance (GBA)","/game/game-boy-advance/driver-2-advance","73","6.2","2002-10-22"
"79","Super Bust-A-Move 2 (PS2)","/game/playstation-2/super-bust-a-move-2","73","","2002-09-24"
"79","NFL Blitz 20-03 (PS2)","/game/playstation-2/nfl-blitz-20-03","73","8.8","2002-08-12"
"79","Warrior Kings (PC)","/game/pc/warrior-kings","73","7.7","2002-04-13"
"79","Smash Court Tennis Pro Tournament (PS2)","/game/playstation-2/smash-court-tennis-pro-tournament","73","7.4","2002-03-20"
"79","Lady Sia (GBA)","/game/game-boy-advance/lady-sia","73","7.0","2001-10-15"
"79","Dave Mirra Freestyle BMX (DC)","/game/dreamcast/dave-mirra-freestyle-bmx","73","7.2","2000-11-20"
"79","Body Harvest (N64)","/game/nintendo-64/body-harvest","73","7.9","1998-09-30"
"79","LEGO Pirates of the Caribbean: The Video Game (PS3)","/game/playstation-3/lego-pirates-of-the-caribbean-the-video-game","73","7.4","2011-05-10"
"79","Deus Ex: Human Revolution - The Missing Link (PC)","/game/pc/deus-ex-human-revolution---the-missing-link","73","7.3","2011-10-18"
"79","King's Bounty: Dark Side (PC)","/game/pc/kings-bounty-dark-side","73","6.4","2014-05-16"
"79","NBA Baller Beats (X360)","/game/xbox-360/nba-baller-beats","73","6.6","2012-09-11"
"79","Fritz 9: Play Chess (PC)","/game/pc/fritz-9-play-chess","73","5.6","2005-12-15"
"79","Life is Strange 2: Episode 3 - Wastelands (XONE)","/game/xbox-one/life-is-strange-2-episode-3---wastelands","73","6.2","2019-05-09"
"79","Mom Hid My Game! (Switch)","/game/switch/mom-hid-my-game!","73","7.1","2017-12-21"
"79","Ashes Cricket (PS4)","/game/playstation-4/ashes-cricket","73","7.5","2017-11-16"
"79","Cosmophony (WIIU)","/game/wii-u/cosmophony","73","7.0","2014-10-30"
"79","Castlevania: Lords of Shadow - Mirror of Fate HD (X360)","/game/xbox-360/castlevania-lords-of-shadow---mirror-of-fate-hd","73","7.8","2013-10-25"
"79","The Sims 3: Island Paradise (PC)","/game/pc/the-sims-3-island-paradise","73","5.9","2013-06-25"
"79","Silent Hill: Shattered Memories (PSP)","/game/psp/silent-hill-shattered-memories","73","7.6","2010-01-19"
"79","Battlestations: Midway (X360)","/game/xbox-360/battlestations-midway","73","7.9","2007-01-30"
"79","World to the West (PS4)","/game/playstation-4/world-to-the-west","73","5.7","2017-05-05"
"79","Cogs (PC)","/game/pc/cogs","73","7.4","2009-04-14"
"79","Cold Winter (PS2)","/game/playstation-2/cold-winter","73","8.4","2005-05-11"
"79","Dauntless (Switch)","/game/switch/dauntless","73","4.6","2019-12-10"
"79","State of Mind (XONE)","/game/xbox-one/state-of-mind","73","7.3","2018-08-15"
"79","Laser Squad Nemesis (PC)","/game/pc/laser-squad-nemesis","73","7.3","2005-04-26"
"79","Final Fantasy XI: Chains of Promathia (PC)","/game/pc/final-fantasy-xi-chains-of-promathia","73","8.6","2004-09-21"
"79","Black Bird (Switch)","/game/switch/black-bird","73","7.5","2018-10-18"
"79","The Swindle (PS4)","/game/playstation-4/the-swindle","73","6.0","2015-07-28"
"79","The Council - Episode 1: The Mad Ones (PC)","/game/pc/the-council---episode-1-the-mad-ones","73","7.5","2018-03-13"
"79","Action Henk (PS4)","/game/playstation-4/action-henk","73","5.2","2016-03-08"
"79","Batman: The Telltale Series - Episode 3: New World Order (XONE)","/game/xbox-one/batman-the-telltale-series---episode-3-new-world-order","73","7.3","2016-10-25"
"79","Batman: Return to Arkham (PS4)","/game/playstation-4/batman-return-to-arkham","73","8.0","2016-10-18"
"79","Disney Magical World 2 (3DS)","/game/3ds/disney-magical-world-2","73","5.5","2016-10-14"
"79","MotoGP 13 (PS3)","/game/playstation-3/motogp-13","73","6.0","2014-06-17"
"79","Fantasy Life (3DS)","/game/3ds/fantasy-life","73","8.4","2014-10-24"
"79","Never Alone (PS4)","/game/playstation-4/never-alone","73","6.6","2014-11-18"
"79","Wild Arms Alter Code: F (PS2)","/game/playstation-2/wild-arms-alter-code-f","73","8.3","2005-11-15"
"79","Hard Reset Redux (PC)","/game/pc/hard-reset-redux","73","6.5","2016-06-03"
"79","Second Sight (PC)","/game/pc/second-sight","73","7.0","2005-02-18"
"79","Resident Evil: Revelations 2 (Switch)","/game/switch/resident-evil-revelations-2","73","8.2","2017-11-28"
"79","Freedom Wars (VITA)","/game/playstation-vita/freedom-wars","73","8.3","2014-10-28"
"79","HarmoKnight (3DS)","/game/3ds/harmoknight","73","7.5","2013-03-28"
"79","GRID (PS4)","/game/playstation-4/grid","73","5.0","2019-10-11"
"79","Road Redemption (Switch)","/game/switch/road-redemption","73","6.2","2018-11-06"
"79","Mega Man Legacy Collection 2 (PC)","/game/pc/mega-man-legacy-collection-2","73","8.3","2017-08-08"
"79","Children of Zodiarcs (PC)","/game/pc/children-of-zodiarcs","73","7.3","2017-07-18"
"79","Under Defeat HD (PS3)","/game/playstation-3/under-defeat-hd","73","6.6","2012-11-28"
"79","Scribblenauts Unlimited (WIIU)","/game/wii-u/scribblenauts-unlimited","73","7.5","2012-11-13"
"79","The Book of Unwritten Tales: Critter Chronicles (PC)","/game/pc/the-book-of-unwritten-tales-critter-chronicles","73","6.6","2012-12-05"
"79","Funky Lab Rat (PS3)","/game/playstation-3/funky-lab-rat","73","8.1","2010-11-30"
"79","Kung Fu Panda: Legendary Warriors (DS)","/game/ds/kung-fu-panda-legendary-warriors","73","","2008-11-05"
"79","After Burner: Black Falcon (PSP)","/game/psp/after-burner-black-falcon","73","6.8","2007-03-20"
"79","Hector: Badge of Carnage - Episode 2: Senseless Acts of Justice (PC)","/game/pc/hector-badge-of-carnage---episode-2-senseless-acts-of-justice","73","5.9","2011-08-25"
"79","Polarium (DS)","/game/ds/polarium","73","8.4","2005-04-18"
"79","THOTH (Switch)","/game/switch/thoth","73","","2020-01-09"
"79","Battle Princess Madelyn (PC)","/game/pc/battle-princess-madelyn","73","6.7","2018-12-05"
"80","Saints Row IV: Re-Elected (XONE)","/game/xbox-one/saints-row-iv-re-elected","73","7.3","2015-01-20"
"80","Conflict: Desert Storm II - Back to Baghdad (GC)","/game/gamecube/conflict-desert-storm-ii---back-to-baghdad","73","8.5","2004-01-07"
"80","I-Ninja (PS2)","/game/playstation-2/i-ninja","73","8.5","2003-11-18"
"80","Treasure Planet: Battle at Procyon (PC)","/game/pc/treasure-planet-battle-at-procyon","73","7.8","2002-10-31"
"80","Star Wars: The Clone Wars (GC)","/game/gamecube/star-wars-the-clone-wars","73","7.4","2002-10-28"
"80","Rugby (PS2)","/game/playstation-2/rugby","73","8.2","2001-07-16"
"80","Sheep (PC)","/game/pc/sheep","73","7.3","2000-11-29"
"80","Pump It Up: Exceed (PS2)","/game/playstation-2/pump-it-up-exceed","73","8.4","2005-08-29"
"80","Just Cause 3 (PS4)","/game/playstation-4/just-cause-3","73","6.4","2015-12-01"
"80","Scarface: The World Is Yours (PC)","/game/pc/scarface-the-world-is-yours","73","7.7","2006-10-08"
"80","Mulaka (XONE)","/game/xbox-one/mulaka","73","6.4","2018-03-02"
"80","Kirby Star Allies (Switch)","/game/switch/kirby-star-allies","73","7.5","2018-03-16"
"80","Farming Simulator: Nintendo Switch Edition (Switch)","/game/switch/farming-simulator-nintendo-switch-edition","73","7.2","2017-11-07"
"80","Human: Fall Flat (XONE)","/game/xbox-one/human-fall-flat","73","6.9","2017-05-12"
"80","Sherlock Holmes vs. Jack the Ripper (PC)","/game/pc/sherlock-holmes-vs-jack-the-ripper","73","7.6","2009-05-26"
"80","NHL 2K7 (PS2)","/game/playstation-2/nhl-2k7","73","8.0","2006-10-02"
"80","X-Men Origins: Wolverine (PS3)","/game/playstation-3/x-men-origins-wolverine","73","7.8","2009-05-01"
"80","LEGO Harry Potter Collection (Switch)","/game/switch/lego-harry-potter-collection","73","7.7","2018-10-30"
"80","The Crew: Wild Run (PS4)","/game/playstation-4/the-crew-wild-run","73","6.5","2015-11-17"
"80","Yu-Gi-Oh! 5D's Stardust Accelerator: World Championship 2009 (DS)","/game/ds/yu-gi-oh!-5ds-stardust-accelerator-world-championship-2009","73","7.9","2009-05-19"
"80","Marvel: Ultimate Alliance 2 (X360)","/game/xbox-360/marvel-ultimate-alliance-2","73","7.4","2009-09-15"
"80","Eufloria (PS3)","/game/playstation-3/eufloria","73","7.5","2011-10-04"
"80","Wallace & Gromit's Grand Adventures, Episode 1: Fright of the Bumblebees (X360)","/game/xbox-360/wallace-gromits-grand-adventures-episode-1-fright-of-the-bumblebees","73","7.9","2009-05-27"
"80","War Front: Turning Point (PC)","/game/pc/war-front-turning-point","73","7.7","2007-02-23"
"80","Dark Souls III: Ashes of Ariandel (PC)","/game/pc/dark-souls-iii-ashes-of-ariandel","73","7.3","2016-10-24"
"80","AGON: The Mysterious Codex (PC)","/game/pc/agon-the-mysterious-codex","73","","2006-03-16"
"80","The Escapists 2 (Switch)","/game/switch/the-escapists-2","73","7.1","2018-01-11"
"80","LEGO Pirates of the Caribbean: The Video Game (PC)","/game/pc/lego-pirates-of-the-caribbean-the-video-game","73","6.7","2011-05-24"
"80","Sacred Underworld (PC)","/game/pc/sacred-underworld","73","7.5","2005-08-16"
"80","Warhammer: Mark of Chaos (PC)","/game/pc/warhammer-mark-of-chaos","73","7.3","2006-11-14"
"80","Resident Evil: Revelations 2 - Episode 3: Judgment (XONE)","/game/xbox-one/resident-evil-revelations-2---episode-3-judgment","73","7.5","2015-03-11"
"80","MotoGP 14 (PS4)","/game/playstation-4/motogp-14","73","6.5","2014-11-04"
"80","Neverwinter Nights 2: Mysteries of Westgate (PC)","/game/pc/neverwinter-nights-2-mysteries-of-westgate","73","7.4","2009-04-29"
"80","Project X Zone 2 (3DS)","/game/3ds/project-x-zone-2","73","7.7","2016-02-16"
"80","Rayman Raving Rabbids: TV Party (WII)","/game/wii/rayman-raving-rabbids-tv-party","73","7.9","2008-11-18"
"80","Futuridium EP Deluxe (PS4)","/game/playstation-4/futuridium-ep-deluxe","73","5.6","2014-09-30"
"80","Hack 'n' Slash (PC)","/game/pc/hack-n-slash","73","5.3","2014-09-09"
"80","The Legend of Zelda: Tri Force Heroes (3DS)","/game/3ds/the-legend-of-zelda-tri-force-heroes","73","7.5","2015-10-23"
"80","Stories: The Path of Destinies (PS4)","/game/playstation-4/stories-the-path-of-destinies","73","7.2","2016-04-12"
"80","Ceville (PC)","/game/pc/ceville","73","7.3","2009-02-27"
"80","Snoopy vs. the Red Baron (PS2)","/game/playstation-2/snoopy-vs-the-red-baron","73","8.5","2006-10-24"
"80","Xenosaga Episode II: Jenseits von Gut und Bose (PS2)","/game/playstation-2/xenosaga-episode-ii-jenseits-von-gut-und-bose","73","7.5","2005-02-15"
"80","Blitzkrieg: Rolling Thunder (PC)","/game/pc/blitzkrieg-rolling-thunder","73","7.6","2004-11-30"
"80","Dreamfall: The Longest Journey (XBOX)","/game/xbox/dreamfall-the-longest-journey","73","8.4","2006-04-18"
"80","Men of Valor (XBOX)","/game/xbox/men-of-valor","73","8.0","2004-10-19"
"80","Animal Crossing: City Folk (WII)","/game/wii/animal-crossing-city-folk","73","7.8","2008-11-16"
"80","Sparklite (XONE)","/game/xbox-one/sparklite","73","7.0","2019-11-15"
"80","NBA 2K20 (Switch)","/game/switch/nba-2k20","73","1.5","2019-09-06"
"80","Team Sonic Racing (XONE)","/game/xbox-one/team-sonic-racing","73","7.3","2019-05-21"
"80","Sniper Elite V2 Remastered (XONE)","/game/xbox-one/sniper-elite-v2-remastered","73","5.9","2019-05-14"
"80","Vaporum (PS4)","/game/playstation-4/vaporum","73","4.2","2019-04-09"
"80","Dead or Alive 6 (PC)","/game/pc/dead-or-alive-6","73","4.8","2019-03-01"
"80","Runner3 (Switch)","/game/switch/runner3","73","7.3","2018-05-22"
"80","Dandara (Switch)","/game/switch/dandara","73","7.4","2018-02-06"
"80","World to the West (Switch)","/game/switch/world-to-the-west","73","7.3","2018-01-18"
"80","Mages of Mystralia (PS4)","/game/playstation-4/mages-of-mystralia","73","7.2","2017-08-22"
"80","Dragon Ball: Xenoverse 2 (XONE)","/game/xbox-one/dragon-ball-xenoverse-2","73","7.1","2016-10-25"
"80","RIVE (PC)","/game/pc/rive","73","6.2","2016-09-13"
"80","Dragon Quest Heroes: The World Tree's Woe and the Blight Below (PC)","/game/pc/dragon-quest-heroes-the-world-trees-woe-and-the-blight-below","73","7.1","2015-12-03"
"80","Minecraft: Story Mode - Episode 3: The Last Place You Look (PS4)","/game/playstation-4/minecraft-story-mode---episode-3-the-last-place-you-look","73","4.2","2015-11-24"
"80","Minecraft: Story Mode - Episode 3: The Last Place You Look (PC)","/game/pc/minecraft-story-mode---episode-3-the-last-place-you-look","73","6.1","2015-11-24"
"80","Dungeon Travelers 2: The Royal Library & the Monster Seal (VITA)","/game/playstation-vita/dungeon-travelers-2-the-royal-library-the-monster-seal","73","8.4","2015-08-18"
"80","Yatagarasu: Attack on Cataclysm (PC)","/game/pc/yatagarasu-attack-on-cataclysm","73","5.0","2015-07-07"
"80","Lara Croft and the Temple of Osiris (PC)","/game/pc/lara-croft-and-the-temple-of-osiris","73","5.6","2014-12-08"
"80","The Wolf Among Us: Episode 2 - Smoke and Mirrors (X360)","/game/xbox-360/the-wolf-among-us-episode-2---smoke-and-mirrors","73","7.8","2014-02-05"
"80","PixelJunk Shooter (PC)","/game/pc/pixeljunk-shooter","73","7.6","2013-11-11"
"80","Battlefield 3: Close Quarters (PC)","/game/pc/battlefield-3-close-quarters","73","6.9","2012-06-26"
"80","Pro Evolution Soccer 2012 3D (3DS)","/game/3ds/pro-evolution-soccer-2012-3d","73","7.6","2012-02-01"
"80","The Blackwell Deception (PC)","/game/pc/the-blackwell-deception","73","7.6","2011-10-12"
"80","Sideway: New York (PS3)","/game/playstation-3/sideway-new-york","73","6.6","2011-10-11"
"80","Arcana Heart 3 (PS3)","/game/playstation-3/arcana-heart-3","73","7.2","2011-04-19"
"80","Spider-Man: Shattered Dimensions (DS)","/game/ds/spider-man-shattered-dimensions","73","7.5","2010-09-07"
"80","DiRT 2 (DS)","/game/ds/dirt-2","73","","2009-09-08"
"80","Art Style: CUBELLO (WII)","/game/wii/art-style-cubello","73","7.6","2008-10-13"
"80","It's Mr. Pants (GBA)","/game/game-boy-advance/its-mr-pants","73","","2005-11-15"
"80","The Suffering: Ties That Bind (PC)","/game/pc/the-suffering-ties-that-bind","73","7.3","2005-10-02"
"80","Star Wars Episode III: Revenge of the Sith (GBA)","/game/game-boy-advance/star-wars-episode-iii-revenge-of-the-sith","73","7.9","2005-05-04"
"80","Pitfall: The Lost Expedition (GC)","/game/gamecube/pitfall-the-lost-expedition","73","8.7","2004-02-18"
"80","Dungeon Siege: Legends of Aranna (PC)","/game/pc/dungeon-siege-legends-of-aranna","73","7.9","2003-11-11"
"80","Worms Blast (PC)","/game/pc/worms-blast","73","6.9","2002-10-23"
"80","Defender (PS2)","/game/playstation-2/defender","73","7.7","2002-10-22"
"80","BloodRayne (GC)","/game/gamecube/bloodrayne","73","8.3","2002-10-15"
"80","2002 FIFA World Cup (PS2)","/game/playstation-2/2002-fifa-world-cup","73","5.6","2002-04-22"
"80","Blender Bros. (GBA)","/game/game-boy-advance/blender-bros","73","","2002-04-15"
"80","Duke Nukem 64 (N64)","/game/nintendo-64/duke-nukem-64","73","7.5","1997-10-31"
"80","Lords of the Fallen (PC)","/game/pc/lords-of-the-fallen","73","6.9","2014-10-28"
"80","Strange Brigade (PS4)","/game/playstation-4/strange-brigade","73","5.9","2018-08-28"
"80","Destiny 2: Shadowkeep (PS4)","/game/playstation-4/destiny-2-shadowkeep","73","5.8","2019-10-01"
"80","Summon Night: Twin Age (DS)","/game/ds/summon-night-twin-age","73","7.2","2008-06-03"
"80","Anarchy Online: Alien Invasion (PC)","/game/pc/anarchy-online-alien-invasion","73","6.9","2004-08-31"
"80","Bury me, my Love (Switch)","/game/switch/bury-me-my-love","73","5.5","2019-01-10"
"80","Yes, Your Grace (PC)","/game/pc/yes-your-grace","73","7.4","2020-03-06"
"80","Call of Duty: Infinite Warfare (PC)","/game/pc/call-of-duty-infinite-warfare","73","3.6","2016-11-03"
"80","Secrets of the Ark: A Broken Sword Game (PC)","/game/pc/secrets-of-the-ark-a-broken-sword-game","73","5.8","2007-02-13"
"80","Surviving Mars (PS4)","/game/playstation-4/surviving-mars","73","6.3","2018-03-15"
"80","Penumbra: Overture (PC)","/game/pc/penumbra-overture","73","7.7","2007-03-30"
"80","LEGO Batman 3: Beyond Gotham (PS4)","/game/playstation-4/lego-batman-3-beyond-gotham","73","6.9","2014-11-11"
"80","LEGO Marvel Super Heroes 2 (PS4)","/game/playstation-4/lego-marvel-super-heroes-2","73","7.1","2017-11-14"
"80","StarCraft II: Nova Covert Ops - Mission Pack 1 (PC)","/game/pc/starcraft-ii-nova-covert-ops---mission-pack-1","73","7.3","2016-03-29"
"80","Virtua Tennis 2009 (WII)","/game/wii/virtua-tennis-2009","73","7.6","2009-06-09"
"81","Strike Vector (PC)","/game/pc/strike-vector","73","7.7","2014-01-28"
"81","NBA 2K Playgrounds 2 (PS4)","/game/playstation-4/nba-2k-playgrounds-2","73","5.6","2018-10-16"
"81","Warlock 2: The Exiled (PC)","/game/pc/warlock-2-the-exiled","73","7.1","2014-04-10"
"81","The King of Fighters '98 Ultimate Match (PS2)","/game/playstation-2/the-king-of-fighters-98-ultimate-match","73","8.6","2009-03-03"
"81","2014 FIFA World Cup Brazil (PS3)","/game/playstation-3/2014-fifa-world-cup-brazil","73","4.5","2014-04-15"
"81","Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort (X360)","/game/xbox-360/wallace-gromits-grand-adventures-episode-2-the-last-resort","73","","2009-11-04"
"81","Warhammer: Chaosbane (XONE)","/game/xbox-one/warhammer-chaosbane","73","5.7","2019-05-31"
"81","Yomawari: The Long Night Collection (Switch)","/game/switch/yomawari-the-long-night-collection","73","6.9","2018-10-30"
"81","Destiny: Rise of Iron (XONE)","/game/xbox-one/destiny-rise-of-iron","73","3.4","2016-09-20"
"81","NBA Live 08 (PS3)","/game/playstation-3/nba-live-08","73","6.8","2007-10-01"
"81","Late Shift (Switch)","/game/switch/late-shift","73","6.5","2018-04-26"
"81","Hybrid (X360)","/game/xbox-360/hybrid","73","7.4","2012-08-08"
